gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,pass_through,truncated_by_depth,pagerank,betweenness,seed_neighbors
100000004071444100,peripheral,0.15,1,0.0928,нет выраженных признаков роли,3,False,1,1,247350.0,100000.0,0.40428542551041036,False,0.0003075048495520197,1.922024458454748e-05,0
100000001141268100,peripheral,0.15,16,0.0956,нет выраженных признаков роли,3,False,2,1,480000.0,10000.0,0.020833333333333332,False,0.0003648625677100102,2.2390594206740877e-05,0
100000002645993100,peripheral,0.15,1,0.0959,нет выраженных признаков роли,3,False,2,5,49650.0,86980.0,1.7518630412890233,False,0.00029330859358512093,8.005132796038331e-05,0
100000002546921100,peripheral,0.25,14,0.1002,"слабый сток in_deg=1, 20,000 KZT (ниже порога terminal)",3,False,1,0,20000.0,0.0,0.0,False,0.00029122232704000326,0.0,0
100000008753897100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 24,050 KZT (ниже порога terminal)",3,False,1,0,24050.0,0.0,0.0,False,0.0002893229648066392,0.0,0
100000000870121100,peripheral,0.25,13,0.1008,"слабый сток in_deg=1, 12,000 KZT (ниже порога terminal)",3,False,1,0,12000.0,0.0,0.0,False,0.00031567480064350093,0.0,0
100000003171006100,terminal,0.4885,7,0.2629,"деньги приходят (in_deg=2, 485,000 KZT) и не уходят; depth=3≠4",3,False,2,0,485000.0,0.0,0.0,False,0.00033496794429429215,0.0,0
100000001690558100,terminal,0.494,18,0.2655,"деньги приходят (in_deg=1, 740,000 KZT) и не уходят; depth=3≠4",3,False,1,0,740000.0,0.0,0.0,False,0.00041212063930432425,0.0,0
100000008667795100,peripheral,0.25,0,0.1003,"слабый сток in_deg=1, 34,000 KZT (ниже порога terminal)",3,False,1,0,34000.0,0.0,0.0,False,0.0002908759387095086,0.0,0
100000005674387100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 26,200 KZT (ниже порога terminal)",3,False,1,0,26200.0,0.0,0.0,False,0.00028965853203188235,0.0,0
100000003636627100,peripheral,0.15,5,0.1307,нет выраженных признаков роли,3,False,1,1,77000.0,10000.0,0.12987012987012986,False,0.0019763124102947973,0.0,0
100000001275752100,terminal,0.4352,7,0.2543,"деньги приходят (in_deg=1, 151,500 KZT) и не уходят; depth=3≠4",3,False,1,0,151500.0,0.0,0.0,False,0.0002933745290896686,0.0,0
100000002459240100,terminal,0.435,4,0.2543,"деньги приходят (in_deg=1, 150,000 KZT) и не уходят; depth=3≠4",3,False,1,0,150000.0,0.0,0.0,False,0.000290430670328404,0.0,0
100000002644285100,terminal,0.47,11,0.2597,"деньги приходят (in_deg=1, 500,000 KZT) и не уходят; depth=3≠4",3,False,1,0,500000.0,0.0,0.0,False,0.000309385218288553,0.0,0
100000005186109100,peripheral,0.25,3,0.1075,"слабый сток in_deg=1, 5,000 KZT (ниже порога terminal)",3,False,1,0,5000.0,0.0,0.0,False,0.0006059178330672818,0.0,0
100000005317181100,peripheral,0.15,1,0.0924,нет выраженных признаков роли,3,False,1,1,141250.0,14500.0,0.10265486725663717,False,0.00032241739654599165,1.922024458454748e-05,0
100000003001661100,peripheral,0.15,19,0.1026,нет выраженных признаков роли,3,False,1,5,110000.0,439500.0,3.9954545454545456,False,0.0005464870342921875,8.322167758257671e-05,0
100000000288317100,peripheral,0.15,2,0.0947,нет выраженных признаков роли,3,False,2,3,100000.0,53500.0,0.535,False,0.00031283348562049514,5.8255174307803695e-05,0
100000004368189100,peripheral,0.15,11,0.0939,нет выраженных признаков роли,3,False,1,2,384600.0,28200.0,0.07332293291731669,False,0.00030388850301290584,2.774055919419224e-06,0
100000004493586100,peripheral,0.25,1,0.1001,"слабый сток in_deg=1, 7,500 KZT (ниже порога terminal)",3,False,1,0,7500.0,0.0,0.0,False,0.00028863973665071426,0.0,0
100000004114962100,terminal,0.4565,4,0.2671,"деньги приходят (in_deg=2, 165,000 KZT) и не уходят; depth=3≠4",3,False,2,0,165000.0,0.0,0.0,False,0.0007112908662345307,0.0,0
100000008088082100,peripheral,0.15,13,0.0916,нет выраженных признаков роли,3,False,1,1,39138.0,50000.0,1.2775307884920026,False,0.0003000572852952144,1.922024458454748e-05,0
100000008595687100,peripheral,0.15,3,0.1216,нет выраженных признаков роли,3,False,1,1,64395.0,10400.0,0.161503222299868,False,0.0003048576272990941,0.00030792020705553384,1
100000001248999100,peripheral,0.25,15,0.1002,"слабый сток in_deg=1, 23,425 KZT (ниже порога terminal)",3,False,1,0,23425.0,0.0,0.0,False,0.0002892563668937378,0.0,0
100000002736316100,terminal,0.4867,1,0.2638,"деньги приходят (in_deg=3, 266,921 KZT) и не уходят; depth=3≠4",3,False,3,0,266921.0,0.0,0.0,False,0.000383823272414158,0.0,0
100000008596924100,terminal,0.43,5,0.2565,"деньги приходят (in_deg=1, 100,000 KZT) и не уходят; depth=3≠4",3,False,1,0,100000.0,0.0,0.0,False,0.00041602042429942325,0.0,0
100000008598972100,terminal,0.432,6,0.2539,"деньги приходят (in_deg=1, 120,000 KZT) и не уходят; depth=3≠4",3,False,1,0,120000.0,0.0,0.0,False,0.0002941160150228181,0.0,0
100000002769809100,terminal,0.4313,18,0.2558,"деньги приходят (in_deg=1, 113,422 KZT) и не уходят; depth=3≠4",3,False,1,0,113422.0,0.0,0.0,False,0.00037774425946329835,0.0,0
100000003089553100,terminal,0.435,12,0.2546,"деньги приходят (in_deg=1, 150,000 KZT) и не уходят; depth=3≠4",3,False,1,0,150000.0,0.0,0.0,False,0.00030709199718265205,0.0,0
100000002343825100,peripheral,0.15,12,0.0964,нет выраженных признаков роли,3,False,3,2,350000.0,89800.0,0.25657142857142856,False,0.0003335972535476287,4.279971989961088e-05,0
100000002015633100,peripheral,0.25,4,0.1005,"слабый сток in_deg=1, 94,970 KZT (ниже порога terminal)",3,False,1,0,94970.0,0.0,0.0,False,0.00028864719347910725,0.0,0
100000002906470100,terminal,0.433,18,0.2544,"деньги приходят (in_deg=1, 130,000 KZT) и не уходят; depth=3≠4",3,False,1,0,130000.0,0.0,0.0,False,0.0003078012872731216,0.0,0
100000005628518100,peripheral,0.25,18,0.1061,"слабый сток in_deg=1, 77,000 KZT (ниже порога terminal)",3,False,1,0,77000.0,0.0,0.0,False,0.0005329929869212523,0.0,0
100000002958139100,terminal,0.441,7,0.2553,"деньги приходят (in_deg=1, 209,500 KZT) и не уходят; depth=3≠4",3,False,1,0,209500.0,0.0,0.0,False,0.00030027317473638827,0.0,0
100000008754747100,peripheral,0.25,0,0.1004,"слабый сток in_deg=1, 45,500 KZT (ниже порога terminal)",3,False,1,0,45500.0,0.0,0.0,False,0.0002926708331701115,0.0,0
100000008776720100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 26,150 KZT (ниже порога terminal)",3,False,1,0,26150.0,0.0,0.0,False,0.00028965072814292326,0.0,0
100000008576528100,peripheral,0.25,4,0.1002,"слабый сток in_deg=1, 28,000 KZT (ниже порога terminal)",3,False,1,0,28000.0,0.0,0.0,False,0.00028647675109136583,0.0,0
100000004603109100,peripheral,0.15,25,0.174,нет выраженных признаков роли,3,False,3,2,2730000.0,400000.0,0.14652014652014653,False,0.0031783652796316866,2.1796153652579613e-06,0
100000008721637100,peripheral,0.15,5,0.1225,нет выраженных признаков роли,3,False,1,2,24041.0,127000.0,5.282642152988644,False,0.00029046065198956296,5.548111838838448e-05,1
100000004491749100,peripheral,0.25,5,0.1017,"слабый сток in_deg=1, 50,000 KZT (ниже порога terminal)",3,False,1,0,50000.0,0.0,0.0,False,0.00035079485925835737,0.0,0
100000005171642100,transit,0.7462,5,0.395,"pass-through=0.98: in=696,800 → out=683,600 KZT",3,False,2,1,696800.0,683600.0,0.9810562571756601,False,0.0027671822247582736,3.962937027741748e-07,0
100000008682426100,peripheral,0.25,14,0.1002,"слабый сток in_deg=1, 20,000 KZT (ниже порога terminal)",3,False,1,0,20000.0,0.0,0.0,False,0.00029122232704000326,0.0,0
100000006209210100,terminal,0.4429,5,0.257,"деньги приходят (in_deg=1, 229,111 KZT) и не уходят; depth=3≠4",3,False,1,0,229111.0,0.0,0.0,False,0.00036080271331221395,0.0,0
100000003888527100,peripheral,0.25,36,0.102,"слабый сток in_deg=1, 30,000 KZT (ниже порога terminal)",3,False,1,0,30000.0,0.0,0.0,False,0.00036667480835084833,0.0,0
100000008490127100,peripheral,0.15,4,0.1011,нет выраженных признаков роли,3,False,1,6,431755.0,923000.0,2.137786476126507,False,0.0002995621171696474,0.00011532146750728487,0
100000004336228100,peripheral,0.25,6,0.1005,"слабый сток in_deg=1, 51,407 KZT (ниже порога terminal)",3,False,1,0,51407.0,0.0,0.0,False,0.00029602851093037157,0.0,0
100000006844004100,peripheral,0.25,1,0.1062,"слабый сток in_deg=1, 20,600 KZT (ниже порога terminal)",3,False,1,0,20600.0,0.0,0.0,False,0.0005454417164852403,0.0,0
100000001688676100,terminal,0.4334,18,0.2544,"деньги приходят (in_deg=1, 133,700 KZT) и не уходят; depth=3≠4",3,False,1,0,133700.0,0.0,0.0,False,0.00030843404399855676,0.0,0
100000008712036100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 21,000 KZT (ниже порога terminal)",3,False,1,0,21000.0,0.0,0.0,False,0.0002888469275801315,0.0,0
100000004697956100,transit,0.75,5,0.3352,"pass-through=1.00: in=10,000 → out=10,000 KZT",3,False,1,1,10000.0,10000.0,1.0,False,0.00046811607606617856,0.0,0
100000004921657100,peripheral,0.15,2,0.0928,нет выраженных признаков роли,3,False,1,1,8300.0,22190.0,2.6734939759036145,False,0.00036129622421142746,2.437206272061175e-05,0
100000000408846100,peripheral,0.25,26,0.1004,"слабый сток in_deg=1, 40,500 KZT (ниже порога terminal)",3,False,1,0,40500.0,0.0,0.0,False,0.00029572557348088126,0.0,0
100000003406094100,peripheral,0.15,3,0.1045,нет выраженных признаков роли,3,False,1,3,70000.0,47000.0,0.6714285714285714,False,0.000778150781378676,3.883678287186913e-05,0
100000008695566100,peripheral,0.25,0,0.1003,"слабый сток in_deg=1, 33,700 KZT (ниже порога terminal)",3,False,1,0,33700.0,0.0,0.0,False,0.00029082911537575375,0.0,0
100000005974542100,peripheral,0.25,23,0.105,"слабый сток in_deg=1, 94,500 KZT (ниже порога terminal)",3,False,1,0,94500.0,0.0,0.0,False,0.00048304721912277874,0.0,0
100000001887715100,peripheral,0.15,16,0.1116,нет выраженных признаков роли,3,False,3,1,1331500.0,750000.0,0.5632745024408562,False,0.0007309294553868698,2.2588741058127966e-05,0
100000002472632100,peripheral,0.15,27,0.1102,нет выраженных признаков роли,3,False,2,1,502400.0,20000.0,0.03980891719745223,False,0.0009856193332908692,2.0012831990095827e-05,0
100000004629688100,peripheral,0.15,3,0.0933,нет выраженных признаков роли,3,False,1,1,5000.0,15000.0,3.0,False,0.0003879725844992435,0.0,0
100000002459832100,terminal,0.5281,6,0.2699,"деньги приходят (in_deg=2, 880,606 KZT) и не уходят; depth=3≠4",3,False,2,0,880606.0,0.0,0.0,False,0.00039318803670429937,0.0,0
100000006100920100,terminal,0.43,1,0.2544,"деньги приходят (in_deg=1, 100,000 KZT) и не уходят; depth=3≠4",3,False,1,0,100000.0,0.0,0.0,False,0.000326508526662928,0.0,0
100000001439416100,peripheral,0.15,66,0.0937,нет выраженных признаков роли,3,False,1,2,10000.0,165000.0,16.5,False,0.0003408996759919343,1.981468513870874e-05,0
100000002121357100,peripheral,0.15,12,0.0942,нет выраженных признаков роли,3,False,2,1,255300.0,113000.0,0.4426165295730513,False,0.00032627377480928663,2.159800680119253e-05,0
100000002970466100,peripheral,0.15,1,0.0922,нет выраженных признаков роли,3,False,1,2,23317.0,93000.0,3.9885062400823434,False,0.00028688250688906693,3.844048916909496e-05,0
100000002581346100,terminal,0.4366,4,0.2545,"деньги приходят (in_deg=1, 166,400 KZT) и не уходят; depth=3≠4",3,False,1,0,166400.0,0.0,0.0,False,0.000290962180783219,0.0,0
100000008738658100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 29,920 KZT (ниже порога terminal)",3,False,1,0,29920.0,0.0,0.0,False,0.00029023914137044256,0.0,0
100000005910114100,distributor,0.576,1,0.5347,"веер на 19 получателей (1,469,993 KZT), in_deg=3",3,False,3,19,326144.0,1469993.0,4.507190075549451,False,0.0003616504127742264,0.00010779188715457555,2
100000001046626100,terminal,0.435,4,0.2543,"деньги приходят (in_deg=1, 150,000 KZT) и не уходят; depth=3≠4",3,False,1,0,150000.0,0.0,0.0,False,0.000290430670328404,0.0,0
100000006492770100,peripheral,0.15,1,0.0924,нет выраженных признаков роли,3,False,1,1,269000.0,20000.0,0.07434944237918216,False,0.00030071936535455495,1.922024458454748e-05,0
100000001674850100,terminal,0.4637,12,0.2589,"деньги приходят (in_deg=2, 237,000 KZT) и не уходят; depth=3≠4",3,False,2,0,237000.0,0.0,0.0,False,0.0003140936423748871,0.0,0
100000000860514100,peripheral,0.15,27,0.0916,нет выраженных признаков роли,3,False,1,1,12000.0,50000.0,4.166666666666667,False,0.00030628937378647417,2.0012831990095827e-05,0
100000003650146100,peripheral,0.25,3,0.1004,"слабый сток in_deg=1, 14,400 KZT (ниже порога terminal)",3,False,1,0,14400.0,0.0,0.0,False,0.00030012735117663814,0.0,0
100000001227106100,terminal,0.4365,4,0.2545,"деньги приходят (in_deg=1, 164,765 KZT) и не уходят; depth=3≠4",3,False,1,0,164765.0,0.0,0.0,False,0.0002909091917836078,0.0,0
100000003647799100,terminal,0.43,4,0.2535,"деньги приходят (in_deg=1, 100,000 KZT) и не уходят; depth=3≠4",3,False,1,0,100000.0,0.0,0.0,False,0.0002888102116246999,0.0,0
100000008293431100,peripheral,0.15,1,0.0956,нет выраженных признаков роли,3,False,1,5,15000.0,297000.0,19.8,False,0.0002868995280156377,4.062010453435292e-05,0
100000002975287100,peripheral,0.25,15,0.1002,"слабый сток in_deg=1, 15,000 KZT (ниже порога terminal)",3,False,1,0,15000.0,0.0,0.0,False,0.0002891923195721395,0.0,0
100000008507703100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 28,500 KZT (ниже порога terminal)",3,False,1,0,28500.0,0.0,0.0,False,0.0002900175109240029,0.0,0
100000001733687100,terminal,0.45,7,0.2568,"деньги приходят (in_deg=1, 300,000 KZT) и не уходят; depth=3≠4",3,False,1,0,300000.0,0.0,0.0,False,0.0003066249703782892,0.0,0
100000004552204100,peripheral,0.15,22,0.1054,нет выраженных признаков роли,3,False,1,2,22500.0,10000.0,0.4444444444444444,False,0.0008646978335399408,2.0210978841482916e-05,0
100000008223756100,terminal,0.4732,6,0.2612,"деньги приходят (in_deg=2, 331,682 KZT) и не уходят; depth=3≠4",3,False,2,0,331682.0,0.0,0.0,False,0.0003562811211633065,0.0,0
100000002956769100,terminal,0.544,11,0.2719,"деньги приходят (in_deg=3, 840,000 KZT) и не уходят; depth=3≠4",3,False,3,0,840000.0,0.0,0.0,False,0.0003847827561785808,0.0,0
100000008555233100,terminal,0.4641,16,0.2601,"деньги приходят (in_deg=1, 440,600 KZT) и не уходят; depth=3≠4",3,False,1,0,440600.0,0.0,0.0,False,0.00036340872056222205,0.0,0
100000002346166100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 6,000 KZT (ниже порога terminal)",3,False,1,0,6000.0,0.0,0.0,False,0.0002865057608923887,0.0,0
100000000878006100,peripheral,0.25,4,0.1002,"слабый сток in_deg=1, 47,003 KZT (ниже порога terminal)",3,False,1,0,47003.0,0.0,0.0,False,0.00028709262262629565,0.0,0
100000004997515100,peripheral,0.15,7,0.0995,нет выраженных признаков роли,3,False,4,4,395000.0,54500.0,0.1379746835443038,False,0.0003566158833194692,8.956237682696351e-05,0
100000007653003100,terminal,0.43,15,0.2538,"деньги приходят (in_deg=1, 100,000 KZT) и не уходят; depth=3≠4",3,False,1,0,100000.0,0.0,0.0,False,0.0003013091989193034,0.0,0
100000000661131100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 15,600 KZT (ниже порога terminal)",3,False,1,0,15600.0,0.0,0.0,False,0.0002880041075725441,0.0,0
100000003880331100,distributor,0.564,6,0.5072,"веер на 16 получателей (3,904,908 KZT), in_deg=1",3,False,1,16,100000.0,3904908.0,39.04908,False,0.0003076581045462565,0.00013117321561825188,1
100000003204491100,peripheral,0.15,1,0.0922,нет выраженных признаков роли,3,False,1,1,140000.0,100000.0,0.7142857142857143,False,0.0002979848096685224,1.922024458454748e-05,0
100000008463968100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 10,000 KZT (ниже порога terminal)",3,False,1,0,10000.0,0.0,0.0,False,0.0002871300720091201,0.0,0
100000002712416100,terminal,0.4517,11,0.2569,"деньги приходят (in_deg=2, 116,800 KZT) и не уходят; depth=3≠4",3,False,2,0,116800.0,0.0,0.0,False,0.0003026575194807809,0.0,0
100000008754997100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 18,000 KZT (ниже порога terminal)",3,False,1,0,18000.0,0.0,0.0,False,0.0002883786942425829,0.0,0
100000008011573100,peripheral,0.25,15,0.1002,"слабый сток in_deg=1, 15,000 KZT (ниже порога terminal)",3,False,1,0,15000.0,0.0,0.0,False,0.0002891923195721395,0.0,0
100000003178549100,coordinator,0.88,15,0.5827,"связей с seed=1, betweenness=0.0006, in=2/out=4",3,False,2,4,250000.0,89080.0,0.35632,False,0.00035215781948056535,0.0006497235256982596,1
100000000534581100,peripheral,0.15,6,0.0924,нет выраженных признаков роли,3,False,2,1,55960.0,40000.0,0.7147962830593281,False,0.00029845332198865206,1.922024458454748e-05,0
100000007138613100,peripheral,0.15,1,0.0999,нет выраженных признаков роли,3,False,3,2,1002000.0,179000.0,0.17864271457085829,False,0.00035417522726660905,3.883678287186913e-05,0
100000002380341100,peripheral,0.25,1,0.1008,"слабый сток in_deg=1, 57,566 KZT (ниже порога terminal)",3,False,1,0,57566.4,0.0,0.0,False,0.00030913653652387644,0.0,0
100000008309514100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 17,200 KZT (ниже порога terminal)",3,False,1,0,17200.0,0.0,0.0,False,0.00028825383201923664,0.0,0
100000003134474100,terminal,0.4316,4,0.2537,"деньги приходят (in_deg=1, 116,000 KZT) и не уходят; depth=3≠4",3,False,1,0,116000.0,0.0,0.0,False,0.00028932875840988523,0.0,0
100000002373386100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 24,000 KZT (ниже порога terminal)",3,False,1,0,24000.0,0.0,0.0,False,0.00028931516091768006,0.0,0
100000008684767100,peripheral,0.25,0,0.1003,"слабый сток in_deg=1, 31,100 KZT (ниже порога terminal)",3,False,1,0,31100.0,0.0,0.0,False,0.00029042331314987836,0.0,0
100000008332511100,terminal,0.43,5,0.2727,"деньги приходят (in_deg=1, 100,000 KZT) и не уходят; depth=3≠4",3,False,1,0,100000.0,0.0,0.0,False,0.0011127776746800734,0.0,0
100000005754335100,peripheral,0.25,36,0.103,"слабый сток in_deg=1, 44,037 KZT (ниже порога terminal)",3,False,1,0,44037.0,0.0,0.0,False,0.0004046240784139396,0.0,0
100000008547295100,peripheral,0.25,5,0.1066,"слабый сток in_deg=1, 15,000 KZT (ниже порога terminal)",3,False,1,0,15000.0,0.0,0.0,False,0.0005629711569533376,0.0,0
100000001875167100,terminal,0.52,4,0.2669,"деньги приходят (in_deg=1, 1,000,000 KZT) и не уходят; depth=3≠4",3,False,1,0,1000000.0,0.0,0.0,False,0.0003179784682913747,0.0,0
100000004670388100,peripheral,0.15,49,0.1007,нет выраженных признаков роли,3,False,1,2,160354.0,720000.0,4.490065729573319,False,0.0005140172616899984,1.9616538287321655e-05,0
100000004097972100,peripheral,0.15,1,0.093,нет выраженных признаков роли,3,False,1,2,118878.0,10000.0,0.0841198539679335,False,0.0003165811788801674,3.844048916909496e-05,0
100000000481716100,peripheral,0.25,9,0.1022,"слабый сток in_deg=1, 8,000 KZT (ниже порога terminal)",3,False,1,0,8000.0,0.0,0.0,False,0.0003771539261882803,0.0,0
100000005089460100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 12,300 KZT (ниже порога terminal)",3,False,1,0,12300.0,0.0,0.0,False,0.00028748905090124067,0.0,0
100000003105929100,peripheral,0.15,4,0.0936,нет выраженных признаков роли,3,False,1,1,429567.0,156354.0,0.3639804733603838,False,0.00029949120589677325,1.922024458454748e-05,0
100000008379273100,coordinator,0.8,9,0.5424,"связей с seed=0, betweenness=0.0030, in=2/out=4",3,False,2,4,36000.0,38000.0,1.0555555555555556,False,0.00029901719044964987,0.0030389782597237598,0
100000005357705100,peripheral,0.15,6,0.0955,нет выраженных признаков роли,3,False,1,4,52595.0,387080.0,7.35963494628767,False,0.00029627022022006246,7.688097833818992e-05,0
100000003111305100,terminal,0.5309,5,0.2705,"деньги приходят (in_deg=4, 509,338 KZT) и не уходят; depth=3≠4",3,False,4,0,509338.0,0.0,0.0,False,0.0004036018095361811,0.0,0
100000008503177100,peripheral,0.25,6,0.1003,"слабый сток in_deg=1, 33,951 KZT (ниже порога terminal)",3,False,1,0,33951.0,0.0,0.0,False,0.00029247693066030084,0.0,0
100000000955529100,peripheral,0.15,2,0.0915,нет выраженных признаков роли,3,False,1,1,27000.0,63500.0,2.3518518518518516,False,0.00029562901491395733,5.746258690225535e-06,0
100000008695689100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 26,200 KZT (ниже порога terminal)",3,False,1,0,26200.0,0.0,0.0,False,0.00028965853203188235,0.0,0
100000004184158100,terminal,0.4404,1,0.2553,"деньги приходят (in_deg=1, 203,805 KZT) и не уходят; depth=3≠4",3,False,1,0,203805.0,0.0,0.0,False,0.00030364318083542084,0.0,0
100000005475379100,peripheral,0.15,8,0.0965,нет выраженных признаков роли,3,False,1,3,108370.0,81000.0,0.7474393282273692,False,0.0004216387717503743,6.538846095773885e-05,0
100000003093299100,peripheral,0.25,1,0.1001,"слабый сток in_deg=1, 15,000 KZT (ниже порога terminal)",3,False,1,0,15000.0,0.0,0.0,False,0.0002864140937230869,0.0,0
100000008767027100,peripheral,0.25,16,0.1001,"слабый сток in_deg=1, 5,000 KZT (ниже порога terminal)",3,False,1,0,5000.0,0.0,0.0,False,0.0002863329149575202,0.0,0
100000004539443100,terminal,0.4462,2,0.2714,"деньги приходят (in_deg=2, 61,990 KZT) и не уходят; depth=3≠4",3,False,2,0,61990.0,0.0,0.0,False,0.0009561831780302809,0.0,0
100000007863304100,peripheral,0.25,4,0.1001,"слабый сток in_deg=1, 25,000 KZT (ниже порога terminal)",3,False,1,0,25000.0,0.0,0.0,False,0.0002863795235691436,0.0,0
100000004959752100,peripheral,0.25,2,0.1118,"слабый сток in_deg=1, 22,200 KZT (ниже порога terminal)",3,False,1,0,22200.0,0.0,0.0,False,0.0007848703238285046,0.0,0
100000002214664100,peripheral,0.15,0,0.0912,нет выраженных признаков роли,3,False,1,1,7950.0,76950.0,9.679245283018869,False,0.00028681011256179525,1.387027959709612e-06,0
100000008192264100,transit,0.7192,4,0.3294,"pass-through=1.15: in=162,810 → out=187,910 KZT",3,False,1,1,162810.0,187910.0,1.1541674344327744,False,0.000290845831848293,1.922024458454748e-05,0
100000000942301100,peripheral,0.25,1,0.1006,"слабый сток in_deg=1, 57,580 KZT (ниже порога terminal)",3,False,1,0,57580.0,0.0,0.0,False,0.00030059027639135565,0.0,0
100000002578653100,peripheral,0.25,43,0.1007,"слабый сток in_deg=1, 20,000 KZT (ниже порога terminal)",3,False,1,0,20000.0,0.0,0.0,False,0.00031131007444757416,0.0,0
100000002511581100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 17,600 KZT (ниже порога terminal)",3,False,1,0,17600.0,0.0,0.0,False,0.0002883162631309098,0.0,0
100000005610717100,peripheral,0.15,1,0.0979,нет выраженных признаков роли,3,False,4,1,484500.0,265200.0,0.5473684210526316,False,0.0003445448367122149,1.922024458454748e-05,0
100000005704413100,distributor,0.628,9,0.4951,"веер на 32 получателей (1,363,593 KZT), in_deg=3",3,False,3,32,97834.67,1363593.0,13.9377278014021,False,0.0005996888032985929,0.0027538449405777408,0
100000000976943100,transit,0.71,8,0.3296,"pass-through=1.20: in=70,000 → out=84,000 KZT",3,False,1,1,70000.0,84000.0,1.2,False,0.00037346136238482674,2.1796153652579615e-05,0
100000008708061100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 8,650 KZT (ниже порога terminal)",3,False,1,0,8650.0,0.0,0.0,False,0.00028691936700722323,0.0,0
100000003986141100,peripheral,0.25,15,0.1001,"слабый сток in_deg=1, 5,286 KZT (ниже порога terminal)",3,False,1,0,5286.32,0.0,0.0,False,0.00028684612564354754,0.0,0
100000005037490100,peripheral,0.15,13,0.0928,нет выраженных признаков роли,3,False,1,2,15000.0,30000.0,2.0,False,0.0003232011772500533,1.9418391435934565e-05,0
100000004257714100,peripheral,0.25,0,0.1004,"слабый сток in_deg=1, 52,220 KZT (ниже порога terminal)",3,False,1,0,52220.0,0.0,0.0,False,0.00029371967584622025,0.0,0
100000000569479100,terminal,0.452,2,0.2591,"деньги приходят (in_deg=1, 320,000 KZT) и не уходят; depth=3≠4",3,False,1,0,320000.0,0.0,0.0,False,0.00039495323981977984,0.0,0
100000007303047100,peripheral,0.25,0,0.1004,"слабый сток in_deg=1, 52,250 KZT (ниже порога terminal)",3,False,1,0,52250.0,0.0,0.0,False,0.0002937243581795957,0.0,0
100000008708743100,peripheral,0.25,0,0.1001,"слабый сток in_deg=1, 15,550 KZT (ниже порога terminal)",3,False,1,0,15550.0,0.0,0.0,False,0.00028799630368358495,0.0,0
100000008745863100,peripheral,0.25,0,0.1002,"слабый сток in_deg=1, 22,900 KZT (ниже порога terminal)",3,False,1,0,22900.0,0.0,0.0,False,0.0002891434753605789,0.0,0
100000005048668100,coordinator,0.8,6,0.5459,"связей с seed=0, betweenness=0.0029, in=2/out=8",3,False,2,8,16668.0,159400.0,9.563234941204703,False,0.00028854810674879434,0.0029482270017884738,0
100000006522972100,peripheral,0.25,4,0.1005,"слабый сток in_deg=1, 9,515 KZT (ниже порога terminal)",3,False,1,0,9515.0,0.0,0.0,False,0.0003033101259647844,0.0,0
100000008759857100,peripheral,0.15,16,0.0959,нет выраженных признаков роли,3,False,1,2,5000.0,994000.0,198.8,False,0.0002863329149575202,0.0,0
100000005342513100,peripheral,0.15,0,0.1106,нет выраженных признаков роли,3,False,1,1,235000.0,30000.0,0.1276595744680851,False,0.0010816512996714878,0.0,0
100000004750897100,peripheral,0.25,3,0.1048,"слабый сток in_deg=1, 10,000 KZT (ниже порога terminal)",3,False,1,0,10000.0,0.0,0.0,False,0.0004903758747811955,0.0,0
100000001140785100,terminal,0.4615,12,0.2586,"деньги приходят (in_deg=2, 215,000 KZT) и не уходят; depth=3≠4",3,False,2,0,215000.0,0.0,0.0,False,0.00031534667818847455,0.0,0
100000002821425100,terminal,0.4475,11,0.2562,"деньги приходят (in_deg=1, 275,000 KZT) и не уходят; depth=3≠4",3,False,1,0,275000.0,0.0,0.0,False,0.0002986680524564853,0.0,0
100000003221510100,peripheral,0.15,61,0.0923,нет выраженных признаков роли,3,False,1,2,24000.0,120000.0,5.0,False,0.0002869209734265641,3.844048916909496e-05,0
100000003031003100,terminal,0.488,11,0.2623,"деньги приходят (in_deg=3, 280,090 KZT) и не уходят; depth=3≠4",3,False,3,0,280090.0,0.0,0.0,False,0.00031149881059583845,0.0,0
100000003060187100,peripheral,0.25,18,0.1008,"слабый сток in_deg=1, 93,046 KZT (ниже порога terminal)",3,False,1,0,93046.0,0.0,0.0,False,0.00030148158672400514,0.0,0
100000008718811100,peripheral,0.25,0,0.1006,"слабый сток in_deg=1, 73,300 KZT (ниже порога terminal)",3,False,1,0,73300.0,0.0,0.0,False,0.00029700979543139484,0.0,0
