gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,retention,ext_inflow,seed_payers,seed_reach2,pagerank,betweenness,component_id,component_size,fast_share,sync_in_max,truncated_by_depth
100000008524903100,boundary,0.5,0,0.24729018386714116,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,15000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003317732501869909,0.0,0,1877,,1,True
100000008525136100,boundary,0.5,0,0.19729018386714114,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,14100.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002885216550484359,0.0,0,1877,,1,True
100000008531133100,peripheral,0.5,4,0.3,Явное правило роли не сработало: 1 плательщиков и 3 получателей; входящий поток 25 тыс. KZT.,2,False,1,3,25000.0,158271.68,1,3,6.3308672,-5.3308672,133271.68,0,1,0.0005327484529006038,2.3348303988445135e-05,0,1877,0.20074140869674223,1,False
100000008531186100,terminal,0.9,3,0.3840487841043891,Признаки удержания: осталось 100% входящего потока (125 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,125000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0003619550454860551,0.0,0,1877,,1,False
100000008532050100,terminal,0.7,5,0.3692652728351127,"Признаки удержания: осталось 100% входящего потока (455,2 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,455156.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003003205242521543,0.0,0,1877,,1,False
100000008536546100,terminal,0.7,21,0.5018646204033215,Признаки удержания: осталось 100% входящего потока (250 тыс. KZT от 2 плательщиков); колено 3.,3,False,2,0,250000.0,0.0,2,0,0.0,1.0,0.0,0,0,0.0003172528720016747,0.0,0,1877,,2,False
100000008537380100,terminal,0.7,1,0.17620477461447212,Признаки удержания: осталось 100% входящего потока (8 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,8000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028681791645075375,0.0,3,270,,1,False
100000008545727100,peripheral,0.5,7,0.3,Явное правило роли не сработало: 1 плательщиков и 6 получателей; входящий поток 30 тыс. KZT.,2,False,1,6,30000.0,1866500.0,1,7,62.21666666666667,-61.21666666666667,1836500.0,0,1,0.00033870100433984517,0.00013420203177516877,0,1877,0.6375569247254219,1,False
100000008546855100,consolidator,0.7,17,0.6642385824436536,"Признаки сбора: 6 плательщиков, из них seed: 0; входящий поток 71,8 тыс. KZT.",2,False,6,2,71790.0,10000.0,8,2,0.1392951664577239,0.8607048335422761,0.0,0,1,0.0014269758891576917,5.8849614861964964e-05,0,1877,1.0,5,False
100000008547295100,terminal,0.7,8,0.27549303084223015,Признаки удержания: осталось 100% входящего потока (15 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,15000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0005629711569533369,0.0,0,1877,,1,False
100000008547844100,distributor,0.6583,2,0.8258210553791279,Признаки распределения: 19 получателей; исходящий поток 2 млн KZT.,2,False,3,19,177600.0,2042199.0,3,21,11.498868243243244,-10.498868243243244,1864599.0,0,1,0.0003443380521779434,0.0017876098818035264,0,1877,0.40730604608071985,1,False
100000008547948100,coordinator,0.7944,2,0.9014049525504152,"Признаки координации: 6 плательщиков → 26 получателей; оборот 5,4 млн KZT; достижимы seed-клиенты: 1 в пределах 2 шагов.",2,False,6,26,212665.0,5185600.0,7,31,24.383890155878966,-23.383890155878966,4972935.0,0,1,0.0004277037249167612,0.0011322141374262575,0,1877,0.21627198395556926,4,False
100000008548853100,terminal,0.7,1,0.193486803084223,Признаки удержания: осталось 100% входящего потока (14 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,14000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028775438312585085,0.0,3,270,,1,False
100000008551752100,boundary,0.5,41,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,406000.0,0.0,2,0,0.0,1.0,0.0,0,0,0.0003415570643909764,0.0,0,1877,,1,True
100000008554390100,boundary,0.5,18,0.21210335112692766,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,14000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00029306138884771293,0.0,0,1877,,1,True
100000008555233100,terminal,0.7,21,0.3942652728351127,"Признаки удержания: осталось 100% входящего потока (440,6 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,440600.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003634087205622213,0.0,0,1877,,1,False
100000008555918100,peripheral,0.5,3,0.3,"Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 139,2 тыс. KZT.",1,False,1,2,139211.0,43300.0,1,2,0.3110386391879952,0.6889613608120049,0.0,1,2,0.00031344440839775313,4.755524433290098e-05,0,1877,0.0,1,False
100000008556318100,terminal,0.9,3,0.5568616548042704,"Признаки удержания: осталось 100% входящего потока (180,1 тыс. KZT от 2 плательщиков); колено 1.",1,False,2,0,180132.0,0.0,2,0,0.0,1.0,0.0,1,2,0.000560504103069661,0.0,0,1877,,1,False
100000008557672100,terminal,0.9,1,0.31950252075919333,"Признаки удержания: осталось 100% входящего потока (49,1 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,49125.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0003022539771005091,0.0,3,270,,1,False
100000008560263100,boundary,0.5,5,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,100000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003131893168807817,0.0,0,1877,,1,True
100000008560717100,consolidator,0.7333,5,0.6536699288256228,"Признаки сбора: 7 плательщиков, из них seed: 1; входящий поток 529 тыс. KZT.",1,False,7,1,529000.0,25000.0,9,1,0.04725897920604915,0.9527410207939508,0.0,1,1,0.0003308341565552128,1.922024458454748e-05,0,1877,0.0,2,False
100000008561016100,transit,1.0,2,0.46991147686832746,"Признаки транзита: получено 180 тыс., отправлено 185 тыс. KZT; передано дальше 103% входящего потока. 100% исходящих сумм попали в окно 2 дней после входящего.",3,False,1,1,180000.0,185000.0,2,4,1.0277777777777777,-0.02777777777777768,5000.0,0,0,0.0002948428406003132,2.2390594206740877e-05,0,1877,1.0,1,False
100000008566737100,terminal,0.9,0,0.5749814650059312,Признаки удержания: осталось 100% входящего потока (230 тыс. KZT от 2 плательщиков); колено 1.,1,False,2,0,230000.0,0.0,2,0,0.0,1.0,0.0,1,2,0.0003494638119095339,0.0,0,1877,,2,False
100000008568512100,terminal,0.7,5,0.3261158066429419,"Признаки удержания: осталось 100% входящего потока (199,6 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,199640.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00029203946172944083,0.0,0,1877,,1,False
100000008571243100,terminal,0.7,7,0.3317652728351127,Признаки удержания: осталось 100% входящего потока (134 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,134000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00030626343281042745,0.0,0,1877,,1,False
100000008571433100,peripheral,0.5,52,0.3,Явное правило роли не сработало: 2 плательщиков и 2 получателей; входящий поток 350 тыс. KZT. Входящие извне выборки не наблюдаются.,0,True,2,2,350000.0,1434000.0,2,3,4.097142857142857,-3.097142857142857,1084000.0,0,1,0.0016264807087207904,9.90734256935437e-07,11,5,0.7419804741980475,1,False
100000008571443100,terminal,0.9,13,0.44799451364175563,Признаки удержания: осталось 100% входящего потока (65 тыс. KZT от 2 плательщиков); колено 2.,2,False,2,0,65000.0,0.0,2,0,0.0,1.0,0.0,0,1,0.00031474857317144927,0.0,0,1877,,1,False
100000008575624100,peripheral,0.5,49,0.3,Явное правило роли не сработало: 0 плательщиков и 3 получателей; входящий поток 0 KZT. Входящие извне выборки не наблюдаются.,0,True,0,3,0.0,89500.0,0,5,,0.0,89500.0,0,0,0.0002855692942172909,0.0,18,6,0.0,0,False
100000008576243100,terminal,0.7,0,0.5030212040332147,"Признаки удержания: осталось 100% входящего потока (82,9 тыс. KZT от 2 плательщиков); колено 3.",3,False,2,0,82920.0,0.0,4,0,0.0,1.0,0.0,0,0,0.0016515737888683508,0.0,0,1877,,2,False
100000008576528100,terminal,0.7,5,0.2227350237247924,Признаки удержания: осталось 100% входящего потока (28 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,28000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002864767510913652,0.0,0,1877,,1,False
100000008579978100,peripheral,0.5,5,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 34 тыс. KZT.,3,False,1,1,34000.0,77000.0,1,6,2.264705882352941,-1.2647058823529411,43000.0,0,0,0.0002866712061358097,1.922024458454748e-05,0,1877,0.35064935064935066,1,False
100000008582730100,transit,1.0,17,0.3382228647686833,"Признаки транзита: получено 5 тыс., отправлено 5 тыс. KZT; передано дальше 100% входящего потока. 100% исходящих сумм попали в окно 2 дней после входящего.",3,False,1,1,5000.0,5000.0,1,1,1.0,0.0,0.0,0,0,0.0008925911171850297,0.0,0,1877,1.0,1,False
100000008583360100,peripheral,0.5,7,0.3,"Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 112,8 тыс. KZT.",3,False,1,1,112843.0,170000.0,1,1,1.5065179054083992,-0.5065179054083992,57157.0,0,0,0.0003276125928311374,1.922024458454748e-05,0,1877,0.0,1,False
100000008583971100,boundary,0.5,0,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,2,0,51000.0,0.0,2,0,0.0,1.0,0.0,0,0,0.00032971602313587925,0.0,0,1877,,1,True
100000008586731100,terminal,0.9,12,0.22230501186239618,Признаки удержания: осталось 100% входящего потока (12 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,12000.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00028756075486281447,0.0,0,1877,,1,False
100000008587459100,peripheral,0.5,0,0.3,"Явное правило роли не сработало: 2 плательщиков и 2 получателей; входящий поток 181,5 тыс. KZT.",2,False,2,2,181507.0,686500.0,2,4,3.782223275135394,-2.782223275135394,504993.0,0,1,0.00030075681163842634,1.7724578204740185e-05,0,1877,0.0,1,False
100000008588665100,boundary,0.5,0,0.27660513048635826,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,25000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003524909066556901,0.0,0,1877,,1,True
100000008595687100,terminal,0.5869,4,0.43330738434163707,"Признаки удержания: осталось 84% входящего потока (64,4 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,1,64395.0,10400.0,1,1,0.161503222299868,0.838496777700132,0.0,0,0,0.00030485762729909343,0.00030108414068267934,0,1877,1.0,1,False
100000008596924100,terminal,0.7,8,0.3492029952550415,Признаки удержания: осталось 100% входящего потока (100 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,100000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00041602042429942244,0.0,0,1877,,1,False
100000008598972100,terminal,0.7,20,0.3129930308422301,Признаки удержания: осталось 100% входящего потока (120 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,120000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00029411601502281744,0.0,0,1877,,1,False
100000008599354100,peripheral,0.5,0,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 177 тыс. KZT.,3,False,1,1,177000.0,38200.0,1,2,0.21581920903954802,0.784180790960452,0.0,0,0,0.0003317435534185647,4.359230730515923e-06,0,1877,0.0,1,False
100000008601794100,peripheral,0.5,56,0.3,"Явное правило роли не сработало: 2 плательщиков и 1 получателей; входящий поток 494,4 тыс. KZT. Входящие извне выборки не наблюдаются.",0,True,2,1,494400.0,871400.0,8,13,1.7625404530744337,-0.7625404530744337,377000.0,0,1,0.002367779758018107,3.962937027741748e-07,8,4,0.23112233187973377,1,False
100000008603331100,peripheral,0.5,2,0.3,"Явное правило роли не сработало: 2 плательщиков и 6 получателей; входящий поток 39,5 тыс. KZT.",2,False,2,6,39500.0,741774.0,3,6,18.779088607594936,-17.779088607594936,702274.0,0,1,0.0003442340297094514,0.0001957690891704424,0,1877,0.44400855247015936,1,False
100000008603629100,coordinator,1.0,6,0.9281954329774614,"Признаки координации: 19 плательщиков → 61 получателей; оборот 6,8 млн KZT; достижимы seed-клиенты: 1 в пределах 2 шагов.",2,False,19,61,1817300.0,4986156.0,45,74,2.7437165025037142,-1.7437165025037142,3168856.0,0,1,0.0011918072731347837,0.00576052874226788,0,1877,0.9888378943619093,4,False
100000008612257100,terminal,0.7,16,0.1816318208778173,"Признаки удержания: осталось 100% входящего потока (9,5 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,9500.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028786387694202796,0.0,0,1877,,1,False
100000008619159100,boundary,0.5,64,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,446400.0,0.0,2,0,0.0,1.0,0.0,0,0,0.00035658738939848845,0.0,0,1877,,1,True
100000008619857100,peripheral,0.5,0,0.3,Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 29 тыс. KZT.,3,False,1,2,29000.0,13000.0,1,2,0.4482758620689655,0.5517241379310345,0.0,0,0,0.0002872025732618286,1.75823270987009e-06,0,1877,0.6153846153846154,1,False
100000008620570100,peripheral,0.5,6,0.3,Явное правило роли не сработало: 2 плательщиков и 2 получателей; входящий поток 145 тыс. KZT.,3,False,2,2,145000.0,31800.0,2,2,0.2193103448275862,0.7806896551724138,0.0,0,0,0.0003485384395879508,3.308344750837977e-05,0,1877,0.31446540880503143,1,False
100000008624978100,terminal,0.9,20,0.3739509193357058,Признаки удержания: осталось 100% входящего потока (109 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,109000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.00033803190556376176,0.0,0,1877,,1,False
100000008625905100,peripheral,0.5,58,0.3,"Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 197,8 тыс. KZT.",3,False,1,2,197800.0,635000.0,1,2,3.210313447927199,-2.210313447927199,437200.0,0,0,0.0005453128171044595,3.962937027741748e-05,0,1877,0.0,1,False
100000008628231100,peripheral,0.5,66,0.3,Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 50 тыс. KZT.,1,False,1,2,50000.0,627870.0,1,19,12.5574,-11.5574,577870.0,1,2,0.00029558111590539824,4.755524433290098e-05,0,1877,0.03503910045073025,1,False
100000008628818100,boundary,0.5,7,0.2834556642941874,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,46310.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00030290447081849904,0.0,0,1877,,1,True
100000008629504100,boundary,0.5,0,0.2430197212336892,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,20000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00030201034173378495,0.0,0,1877,,1,True
100000008629581100,terminal,0.9,3,0.33756301897983393,"Признаки удержания: осталось 100% входящего потока (54,2 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,54184.0,0.0,1,0,0.0,1.0,0.0,0,1,0.00031532894612265345,0.0,0,1877,,1,False
100000008631800100,boundary,0.5,18,0.2085891162514828,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,12850.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00029244596678878543,0.0,0,1877,,1,True
100000008632060100,peripheral,0.5,0,0.3,Явное правило роли не сработало: 1 плательщиков и 9 получателей; входящий поток 6 тыс. KZT.,3,False,1,9,6000.0,339200.0,1,12,56.53333333333333,-55.53333333333333,333200.0,0,0,0.0002880256481640291,0.0005365436581217867,0,1877,0.0,1,False
100000008633099100,peripheral,0.5,10,0.2949325326215895,"Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 19,5 тыс. KZT.",3,False,1,1,19468.0,13500.0,1,1,0.6934456544072324,0.3065543455927676,0.0,0,0,0.00029196202177266776,1.922024458454748e-05,0,1877,0.0,1,False
100000008634520100,terminal,0.7,2,0.3069876927639383,Признаки удержания: осталось 100% входящего потока (90 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,90000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00029848291599650714,0.0,0,1877,,1,False
100000008636603100,peripheral,0.5,4,0.3,"Явное правило роли не сработало: 2 плательщиков и 6 получателей; входящий поток 35,5 тыс. KZT.",2,False,2,6,35460.0,159375.0,2,7,4.494500846023689,-3.494500846023689,123915.0,0,1,0.0003387006850594576,0.003474565491670118,0,1877,0.36941176470588233,1,False
100000008637537100,consolidator,0.9,40,0.7606494661921709,"Признаки сбора: 3 плательщиков, из них seed: 2; входящий поток 619,9 тыс. KZT. Входящие извне выборки не наблюдаются.",0,True,3,3,619890.0,2351495.0,22,30,3.793406894771653,-2.793406894771653,1731605.0,2,4,0.0008287331534345294,7.75353843868499e-05,0,1877,1.0,2,False
100000008638859100,boundary,0.5,17,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,34000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0005396486131466575,0.0,0,1877,,1,True
100000008647905100,peripheral,0.5,17,0.3,Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 50 тыс. KZT.,2,False,1,2,50000.0,344222.0,1,2,6.88444,-5.88444,294222.0,0,1,0.0003287103258672675,3.844048916909496e-05,0,1877,0.670497527758249,1,False
100000008648783100,boundary,0.5,18,0.17624925860023724,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,5200.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002883520722228762,0.0,0,1877,,1,True
100000008649416100,boundary,0.5,16,0.2461336002372479,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,5000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.000533726717629368,0.0,0,1877,,1,True
100000008650785100,peripheral,0.5,4,0.3,Явное правило роли не сработало: 2 плательщиков и 2 получателей; входящий поток 92 тыс. KZT. Входящие извне выборки не наблюдаются.,0,True,2,2,92000.0,120120.0,2,2,1.3056521739130436,-0.30565217391304356,28120.0,1,2,0.0006125210138081811,2.2423618681972056e-05,0,1877,0.5829170829170829,1,False
100000008652094100,terminal,0.7,0,0.2366585112692764,Признаки удержания: осталось 100% входящего потока (35 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,35000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002875404930641467,0.0,0,1877,,1,False
100000008653041100,terminal,0.7,1,0.23608021945432978,Признаки удержания: осталось 100% входящего потока (28 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,28000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028993947203441087,0.0,3,270,,1,False
100000008654653100,peripheral,0.5,4,0.1825031316725979,Явное правило роли не сработало: 0 плательщиков и 1 получателей; входящий поток 0 KZT. Входящие извне выборки не наблюдаются.,0,True,0,1,0.0,54000.0,0,1,,0.0,54000.0,0,0,0.0002855692942172909,0.0,0,1877,0.0,0,False
100000008655035100,terminal,0.9,10,0.37303158362989325,Признаки удержания: осталось 100% входящего потока (30 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,30000.0,0.0,1,0,0.0,1.0,0.0,0,2,0.0005401427143175893,0.0,0,1877,,1,False
100000008655779100,peripheral,0.5,28,0.3,Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 47 тыс. KZT.,3,False,1,2,47000.0,24704.0,1,2,0.5256170212765957,0.4743829787234043,0.0,0,0,0.00039705232861292827,5.920977464216475e-05,0,1877,0.0,1,False
100000008656043100,terminal,0.9,1,0.27951141755634634,"Признаки удержания: осталось 100% входящего потока (26,2 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,26200.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0002944677917550073,0.0,3,270,,1,False
100000008659445100,peripheral,0.5,43,0.3,"Явное правило роли не сработало: 3 плательщиков и 4 получателей; входящий поток 138,5 тыс. KZT. Входящие извне выборки не наблюдаются.",0,True,3,4,138490.0,875150.0,7,18,6.319228825185934,-5.319228825185934,736660.0,0,1,0.0024238038911821246,9.90734256935437e-07,1,6,0.5178540821573444,2,False
100000008659950100,terminal,0.7,2,0.36575103795966785,Признаки удержания: осталось 100% входящего потока (246 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,246000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0003208665270804821,0.0,0,1877,,1,False
100000008661550100,terminal,0.7,1,0.2211336002372479,"Признаки удержания: осталось 100% входящего потока (22,8 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,22800.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028912786758266,0.0,3,270,,1,False
100000008661585100,terminal,0.9,1,0.30099718268090153,"Признаки удержания: осталось 100% входящего потока (43,1 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,43141.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00029462408478601393,0.0,3,270,,1,False
100000008662216100,terminal,0.7,1,0.2329440984578885,"Признаки удержания: осталось 100% входящего потока (26,2 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,26200.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028965853203188175,0.0,3,270,,1,False
100000008662805100,terminal,0.7,1,0.20271723013048634,"Признаки удержания: осталось 100% входящего потока (16,5 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,16500.0,0.0,1,0,0.0,1.0,0.0,0,0,0.000288144577573808,0.0,3,270,,1,False
100000008663007100,terminal,0.9,1,0.2300229833926453,Признаки удержания: осталось 100% входящего потока (14 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,14000.0,0.0,1,0,0.0,1.0,0.0,1,1,0.0002885077302285591,0.0,3,270,,1,False
100000008663723100,terminal,0.7,1,0.1994476571767497,"Признаки удержания: осталось 100% входящего потока (15,6 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,15600.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028800410757254345,0.0,3,270,,1,False
100000008664469100,terminal,0.9,3,0.2991881672597865,Признаки удержания: осталось 100% входящего потока (25 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,25000.0,0.0,1,0,0.0,1.0,0.0,1,2,0.0002905752050613446,0.0,0,1877,,1,False
100000008664774100,terminal,0.7,1,0.20202772835112692,"Признаки удержания: осталось 100% входящего потока (16,3 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,16300.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002881133620179714,0.0,3,270,,1,False
100000008665380100,peripheral,0.5,0,0.3,"Явное правило роли не сработало: 2 плательщиков и 1 получателей; входящий поток 69,1 тыс. KZT.",1,False,2,1,69100.0,18200.0,2,1,0.2633863965267728,0.7366136034732271,0.0,1,1,0.00029077432850192693,1.922024458454748e-05,0,1877,1.0,1,False
100000008666075100,terminal,0.9,1,0.2713263641755635,"Признаки удержания: осталось 100% входящего потока (26,2 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,26217.0,0.0,1,0,0.0,1.0,0.0,1,1,0.0002910719354249637,0.0,3,270,,1,False
100000008667058100,terminal,0.9,1,0.24381301897983393,"Признаки удержания: осталось 100% входящего потока (17,5 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,17534.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00028924947543311784,0.0,3,270,,1,False
100000008667795100,terminal,0.7,1,0.24864694543297744,Признаки удержания: осталось 100% входящего потока (34 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,34000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.000290875938709508,0.0,3,270,,1,False
100000008667799100,terminal,0.7,1,0.24864694543297744,Признаки удержания: осталось 100% входящего потока (34 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,34000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.000290875938709508,0.0,3,270,,1,False
100000008668099100,terminal,0.7,1,0.20007043297746144,"Признаки удержания: осталось 100% входящего потока (15,7 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,15700.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028801971535046174,0.0,3,270,,1,False
100000008669037100,peripheral,0.5,89,0.03172597864768684,Явное правило роли не сработало: 0 плательщиков и 0 получателей; входящий поток 0 KZT. Входящие извне выборки не наблюдаются.,0,True,0,0,0.0,0.0,0,0,,0.0,0.0,0,0,0.0002855692942172909,0.0,33,1,,0,False
100000008669310100,terminal,0.7,0,0.26837559311981024,"Признаки удержания: осталось 100% входящего потока (59,6 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,59567.0,0.0,2,0,0.0,1.0,0.0,0,0,0.00028892410569473836,0.0,0,1877,,1,False
100000008670667100,terminal,0.9,1,0.23665109727164885,"Признаки удержания: осталось 100% входящего потока (15,5 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,15534.0,0.0,1,0,0.0,1.0,0.0,1,1,0.0002888296988600795,0.0,3,270,,1,False
100000008671026100,terminal,0.9,1,0.26142867734282327,"Признаки удержания: осталось 100% входящего потока (23,5 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,23534.0,0.0,1,0,0.0,1.0,0.0,1,1,0.0002905088051522328,0.0,3,270,,1,False
100000008671081100,terminal,0.7,1,0.2541852016607355,"Признаки удержания: осталось 100% входящего потока (37,2 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,37200.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0002913753876028931,0.0,3,270,,1,False
100000008671129100,terminal,0.7,1,0.2329440984578885,"Признаки удержания: осталось 100% входящего потока (26,2 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,26200.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028965853203188175,0.0,3,270,,1,False
100000008671929100,terminal,0.9,3,0.36925044483985764,Признаки удержания: осталось 100% входящего потока (75 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,75000.0,0.0,2,0,0.0,1.0,0.0,1,2,0.00030058702674945194,0.0,0,1877,,1,False
100000008672162100,terminal,0.9,1,0.23702921115065242,"Признаки удержания: осталось 100% входящего потока (15,6 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,15550.0,0.0,1,0,0.0,1.0,0.0,1,1,0.0002888330570726638,0.0,3,270,,1,False
100000008672200100,terminal,0.9,1,0.2121626631079478,"Признаки удержания: осталось 100% входящего потока (8,5 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,8511.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00028735565342385543,0.0,3,270,,1,False
100000008672480100,terminal,0.9,1,0.23478276986951363,Признаки удержания: осталось 100% входящего потока (13 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,13000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0002899845792550891,0.0,3,270,,1,False
100000008672493100,terminal,0.7,1,0.193486803084223,Признаки удержания: осталось 100% входящего потока (14 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,14000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00028775438312585085,0.0,3,270,,1,False
